data_somministrazione;area;totale;sesso_maschile;sesso_femminile;prima_dose;seconda_dose;pregressa_infezione;dose_aggiuntiva;codice_NUTS1;codice_NUTS2;codice_regione_ISTAT;nome_area;Latitudine;Longitudine;ricoverati_con_sintomi;terapia_intensiva;totale_ospedalizzati;isolamento_domiciliare;totale_positivi;variazione_totale_positivi;nuovi_positivi;dimessi_guariti;deceduti;totale_casi;tamponi;casi_testati
2021-02-26;LOM;18449;7573;10876;16330;1910;209;0;ITC;ITC4;3;Lombardia;45.46679409;9.190347404;4034;416;4450;56817;61267;3439;4557;505819;28275;595361;6566513;3092577
2021-02-26;LIG;3772;1526;2246;3418;329;25;0;ITC;ITC3;7;Liguria;44.41149315;8.9326992;491;52;543;4640;5183;108;351;68576;3620;77379;1021703;435483
2021-02-27;UMB;1658;354;1304;1642;16;0;0;ITI;ITI2;10;Umbria;43.10675841;12.38824698;448;77;525;7797;8322;-95;267;34565;1023;43910;796251;311511
2021-02-27;SIC;12242;5506;6736;10937;1204;101;0;ITG;ITG1;19;Sicilia;38.11569725;13.362356699999998;734;134;868;24903;25771;-826;518;122217;4117;152105;2418042;1125332
2021-02-27;CAM;13957;4471;9486;11960;1653;344;0;ITF;ITF3;15;Campania;40.83956555;14.25084984;1301;138;1439;73552;74991;1290;2215;185794;4273;265058;2911080;2016532
2021-02-27;LOM;13955;5876;8079;13153;645;157;0;ITC;ITC4;3;Lombardia;45.46679409;9.190347404;4062;435;4497;59217;63714;2447;4191;507514;28324;599552;6612378;3106090
2021-02-27;TOS;2000;763;1237;1019;903;78;0;ITI;ITI1;9;Toscana;43.76923077;11.25588885;887;166;1053;16376;17429;546;1126;133083;4655;155167;2709142;1433158
2021-02-27;FVG;3548;1207;2341;3530;1;17;0;ITH;ITH4;6;Friuli-Venezia Giulia;45.6494354;13.76813649;355;62;417;9568;9985;110;468;63652;2834;76471;1345374;479004
2021-02-27;LAZ;11553;4340;7213;10355;1054;144;0;ITI;ITI4;12;Lazio;41.89277044;12.48366722;1814;216;2030;33634;35664;231;1347;191352;5871;232887;4081562;2814175
2021-02-27;MOL;1375;572;803;1349;20;6;0;ITF;ITF2;14;Molise;41.55774754;14.65916051;96;14;110;1599;1709;-12;110;8236;343;10288;158805;143615
2021-02-27;EMR;10969;3999;6970;9194;1742;33;0;ITH;ITH5;8;Emilia-Romagna;44.49436681;11.341720800000001;2178;214;2392;38279;40671;1449;2542;206815;10521;258007;3826860;1496542
2021-02-27;SAR;1930;646;1284;1326;561;43;0;ITG;ITG2;20;Sardegna;39.21531192;9.110616306;217;19;236;12599;12835;18;87;27126;1153;41114;759279;529886
2021-02-27;MAR;3401;1457;1944;3158;209;34;0;ITI;ITI3;11;Marche;43.61675973;13.5188753;571;77;648;9411;10059;315;798;54970;2240;67269;829646;504718
2021-02-27;PIE;12739;4862;7877;12161;337;241;0;ITC;ITC1;1;Piemonte;45.0732745;7.680687483;1956;166;2122;13521;15643;520;1188;221224;9365;246232;2562917;1249383
2021-02-27;CAL;4074;2100;1974;3680;387;7;0;ITF;ITF6;18;Calabria;38.90597598;16.59440194;187;20;207;6097;6304;65;187;30736;680;37720;582134;549628
2021-02-27;VEN;8994;2693;6301;7964;849;181;0;ITH;ITH3;5;Veneto;45.43490485;12.33845213;776;107;883;23149;24032;593;1285;298867;9837;332736;5012057;1396700
2021-02-27;PAT;1055;469;586;607;428;20;0;ITH;ITH2;4;Provincia Autonoma Trento;46.06893511;11.12123097;173;38;211;3310;3521;206;351;28663;1204;33388;603677;169620
2021-02-27;BAS;2005;863;1142;1823;165;17;0;ITF;ITF5;17;Basilicata;40.63947052;15.80514834;82;7;89;3862;3951;91;120;11212;371;15534;249147;145526
2021-02-27;ABR;2813;1338;1475;2513;267;33;0;ITF;ITF1;13;Abruzzo;42.35122196;13.39843823;614;74;688;12043;12731;96;594;39125;1689;53545;975981;496651
2021-02-27;LIG;1889;921;968;1755;129;5;0;ITC;ITC3;7;Liguria;44.41149315;8.9326992;491;50;541;4660;5201;18;351;68901;3628;77730;1028736;438176
2021-02-27;PUG;14252;4826;9426;12827;1237;188;0;ITF;ITF4;16;Puglia;41.12559576;16.86736689;1239;161;1400;31057;32457;418;1123;109633;3907;145997;1549574;859293
2021-02-27;PAB;2458;759;1699;2414;10;34;0;ITH;ITH1;4;Provincia Autonoma Bolzano / Bozen;46.49933453;11.35662422;225;34;259;6670;6929;-82;355;44913;1015;52857;730953;195490
2021-02-27;VDA;232;86;146;120;107;5;0;ITC;ITC2;2;Valle d'Aosta / Vallée d'Aoste;45.73750286;7.320149366;10;1;11;131;142;-4;2;7441;415;7998;76738;43783
2021-02-28;TOS;1665;669;996;868;727;70;0;ITI;ITI1;9;Toscana;43.76923077;11.25588885;909;168;1077;16972;18049;620;1068;133518;4668;156235;2728258;1444307
2021-02-28;LIG;1060;580;480;1048;11;1;0;ITC;ITC3;7;Liguria;44.41149315;8.9326992;500;52;552;4831;5383;182;248;68965;3630;77978;1033573;440188
2021-02-28;MAR;2837;1251;1586;2823;6;8;0;ITI;ITI3;11;Marche;43.61675973;13.5188753;582;72;654;9576;10230;171;588;55375;2252;67857;833982;507294
2021-02-28;PUG;6087;1813;4274;5819;191;77;0;ITF;ITF4;16;Puglia;41.12559576;16.86736689;1228;170;1398;31683;33081;624;1053;110046;3923;147050;1557266;861270
2021-02-28;ABR;1703;509;1194;1665;2;36;0;ITF;ITF1;13;Abruzzo;42.35122196;13.39843823;611;77;688;12035;12723;-8;355;39479;1698;53900;984691;499389
2021-02-28;MOL;841;338;503;795;43;3;0;ITF;ITF2;14;Molise;41.55774754;14.65916051;109;15;124;1574;1698;-11;65;8309;346;10353;159605;144368
2021-02-28;VEN;4136;1389;2747;3225;837;74;0;ITH;ITH3;5;Veneto;45.43490485;12.33845213;781;112;893;23626;24519;487;911;299281;9847;333647;5032579;1399695
2021-02-28;VDA;260;86;174;73;183;4;0;ITC;ITC2;2;Valle d'Aosta / Vallée d'Aoste;45.73750286;7.320149366;8;1;9;132;141;-1;13;7455;415;8011;77004;43899
2021-02-28;PAT;246;122;124;236;0;10;0;ITH;ITH2;4;Provincia Autonoma Trento;46.06893511;11.12123097;173;38;211;3444;3655;134;341;28868;1206;33729;607688;170197
2021-02-28;PIE;10850;4068;6782;10429;241;180;0;ITC;ITC1;1;Piemonte;45.0732745;7.680687483;2015;168;2183;13894;16077;434;902;221688;9369;247134;2573650;1254138
2021-02-28;FVG;2693;1006;1687;2269;395;29;0;ITH;ITH4;6;Friuli-Venezia Giulia;45.6494354;13.76813649;361;61;422;9660;10082;97;341;63889;2841;76812;1349711;480845
2021-02-28;SIC;7132;3034;4098;6456;631;45;0;ITG;ITG1;19;Sicilia;38.11569725;13.362356699999998;725;133;858;25124;25982;211;453;122438;4138;152558;2442832;1130192
2021-02-28;CAM;10412;3208;7204;8273;1901;238;0;ITF;ITF3;15;Campania;40.83956555;14.25084984;1341;130;1471;75552;77023;2032;2561;186318;4278;267619;2935448;2033984
2021-02-28;BAS;813;347;466;772;37;4;0;ITF;ITF5;17;Basilicata;40.63947052;15.80514834;85;10;95;3937;4032;81;101;11232;371;15635;250546;146414
2021-02-28;SAR;369;170;199;140;227;2;0;ITG;ITG2;20;Sardegna;39.21531192;9.110616306;215;19;234;12621;12855;20;77;27178;1158;41191;761789;531953
2021-02-28;LOM;7886;3256;4630;7604;210;72;0;ITC;ITC4;3;Lombardia;45.46679409;9.190347404;4118;426;4544;61797;66341;2627;3529;508379;28361;603081;6649629;3119343
2021-02-28;CAL;2389;1089;1300;2227;159;3;0;ITF;ITF6;18;Calabria;38.90597598;16.59440194;190;20;210;6054;6264;-40;160;30933;683;37880;583901;551283
2021-02-28;LAZ;10304;4045;6259;9656;546;102;0;ITI;ITI4;12;Lazio;41.89277044;12.48366722;1767;213;1980;33821;35801;137;1341;192544;5883;234228;4116403;2833843
2021-02-28;EMR;6830;2528;4302;4959;1852;19;0;ITH;ITH5;8;Emilia-Romagna;44.49436681;11.341720800000001;2255;227;2482;40196;42678;2007;2610;207381;10543;260602;3851466;1503946
2021-03-01;ABR;3477;1384;2093;2702;751;24;0;ITF;ITF1;13;Abruzzo;42.35122196;13.39843823;622;82;704;12540;13244;521;568;39523;1701;54468;1002799;506869
2021-03-01;BAS;553;286;267;384;169;0;0;ITF;ITF5;17;Basilicata;40.63947052;15.80514834;87;9;96;3998;4094;62;75;11242;374;15710;251905;147466
2021-03-01;VDA;182;66;116;140;34;8;0;ITC;ITC2;2;Valle d'Aosta / Vallée d'Aoste;45.73750286;7.320149366;9;2;11;133;144;3;10;7462;415;8021;77262;44049
2021-03-01;FVG;2971;1045;1926;2894;53;24;0;ITH;ITH4;6;Friuli-Venezia Giulia;45.6494354;13.76813649;373;62;435;9727;10162;80;172;63978;2844;76984;1351758;481762
2021-03-01;EMR;10105;3585;6520;7817;2263;25;0;ITH;ITH5;8;Emilia-Romagna;44.49436681;11.341720800000001;2375;236;2611;41667;44278;1600;2597;208350;10566;263194;3863929;1507734
2021-03-01;CAL;2766;1567;1199;2301;461;4;0;ITF;ITF6;18;Calabria;38.90597598;16.59440194;196;19;215;6058;6273;9;151;31070;688;38031;585355;552660
2021-03-01;CAM;12134;4249;7885;7736;4113;285;0;ITF;ITF3;15;Campania;40.83956555;14.25084984;1337;140;1477;76476;77953;930;1896;187264;4298;269515;2950071;2043394
2021-03-01;PAT;1256;460;796;928;303;25;0;ITH;ITH2;4;Provincia Autonoma Trento;46.06893511;11.12123097;185;39;224;3709;3933;278;329;28919;1206;34058;610402;170637
2021-03-01;LIG;3542;1447;2095;3387;136;19;0;ITC;ITC3;7;Liguria;44.41149315;8.9326992;517;54;571;4914;5485;102;309;69166;3636;78287;1038374;442437
2021-03-01;LAZ;17164;7381;9783;12991;3896;277;0;ITI;ITI4;12;Lazio;41.89277044;12.48366722;1840;223;2063;33660;35723;-78;1044;193638;5911;235272;4132010;2844511
2021-03-01;SIC;12773;6076;6697;10989;1658;126;0;ITG;ITG1;19;Sicilia;38.11569725;13.362356699999998;726;132;858;25323;26181;199;478;122699;4156;153036;2463696;1135110
2021-03-01;UMB;1505;775;730;1385;114;6;0;ITI;ITI2;10;Umbria;43.10675841;12.38824698;441;78;519;7809;8328;6;331;34883;1030;44241;802418;312553
2021-03-01;PIE;12191;4968;7223;11197;813;181;0;ITC;ITC1;1;Piemonte;45.0732745;7.680687483;2043;175;2218;14403;16621;544;1155;222293;9375;248289;2587586;1258594
2021-03-01;TOS;4476;1732;2744;766;3643;67;0;ITI;ITI1;9;Toscana;43.76923077;11.25588885;950;172;1122;17343;18465;416;877;133961;4686;157112;2740531;1451505
2021-03-01;LOM;18803;8238;10565;16890;1708;205;0;ITC;ITC4;3;Lombardia;45.46679409;9.190347404;4224;441;4665;60337;65002;-1339;2135;511811;28403;605216;6670200;3126924
2021-03-01;SAR;2298;1168;1130;1599;667;32;0;ITG;ITG2;20;Sardegna;39.21531192;9.110616306;210;19;229;12576;12805;-50;45;27265;1166;41236;768303;533202
2021-03-01;MAR;3772;1520;2252;3503;248;21;0;ITI;ITI3;11;Marche;43.61675973;13.5188753;575;74;649;9336;9985;-245;446;56059;2259;68303;837003;509111
2021-03-01;VEN;9395;3717;5678;7411;1822;162;0;ITH;ITH3;5;Veneto;45.43490485;12.33845213;806;112;918;23992;24910;391;603;299488;9852;334250;5043165;1401428
2021-03-01;PUG;15145;5886;9259;13604;1386;155;0;ITF;ITF4;16;Puglia;41.12559576;16.86736689;1255;167;1422;31540;32962;-119;631;110767;3952;147681;1561952;864140
2021-03-01;MOL;670;276;394;433;217;20;0;ITF;ITF2;14;Molise;41.55774754;14.65916051;95;16;111;1635;1746;48;131;8389;349;10484;160696;145391
2021-03-01;PAB;925;224;701;889;1;35;0;ITH;ITH1;4;Provincia Autonoma Bolzano / Bozen;46.49933453;11.35662422;223;34;257;6518;6775;-154;350;45410;1022;53207;743698;195992
2021-03-02;FVG;4229;1523;2706;2707;1500;22;0;ITH;ITH4;6;Friuli-Venezia Giulia;45.6494354;13.76813649;380;61;441;9765;10206;44;479;64401;2856;77463;1361337;484934
2021-03-02;PIE;11349;4623;6726;10338;815;196;0;ITC;ITC1;1;Piemonte;45.0732745;7.680687483;2139;180;2319;15014;17333;712;1609;223170;9395;249898;2610826;1268524
2021-03-02;CAM;12762;4560;8202;8178;4345;239;0;ITF;ITF3;15;Campania;40.83956555;14.25084984;1360;133;1493;77792;79285;1332;2046;187942;4334;271561;2965331;2054196
2021-03-02;LOM;22844;9711;13133;19527;3049;268;0;ITC;ITC4;3;Lombardia;45.46679409;9.190347404;4408;476;4884;62806;67690;2688;3762;512830;28458;608978;6712252;3137037
2021-03-02;SIC;14783;6380;8403;11886;2781;116;0;ITG;ITG1;19;Sicilia;38.11569725;13.362356699999998;726;123;849;24880;25729;-452;566;123703;4170;153602;2488439;1139681
2021-03-02;PAT;1323;446;877;910;382;31;0;ITH;ITH2;4;Provincia Autonoma Trento;46.06893511;11.12123097;190;42;232;3465;3697;-236;57;29210;1208;34115;611545;171005
2021-03-02;LIG;4084;1696;2388;3766;310;8;0;ITC;ITC3;7;Liguria;44.41149315;8.9326992;520;50;570;4857;5427;-58;337;69553;3644;78624;1045969;445111
2021-03-02;CAL;4432;2507;1925;3626;797;9;0;ITF;ITF6;18;Calabria;38.90597598;16.59440194;195;20;215;6050;6265;-8;102;31175;693;38133;587436;554680
2021-03-02;VEN;11498;4628;6870;7935;3312;251;0;ITH;ITH3;5;Veneto;45.43490485;12.33845213;823;118;941;24283;25224;314;1228;300380;9874;335478;5085877;1405583
2021-03-02;SAR;3063;1636;1427;1823;1162;78;0;ITG;ITG2;20;Sardegna;39.21531192;9.110616306;206;20;226;12513;12739;-66;70;27397;1170;41306;778916;535261
2021-03-02;LAZ;17287;7658;9629;13124;3957;206;0;ITI;ITI4;12;Lazio;41.89277044;12.48366722;1831;226;2057;33738;35795;72;1188;194725;5940;236460;4169881;2866352
2021-03-02;MAR;5003;1968;3035;4370;566;67;0;ITI;ITI3;11;Marche;43.61675973;13.5188753;570;78;648;9124;9772;-213;415;56671;2275;68718;844097;514151
2021-03-02;PAB;696;200;496;694;2;0;0;ITH;ITH1;4;Provincia Autonoma Bolzano / Bozen;46.49933453;11.35662422;213;32;245;6539;6784;9;371;45768;1026;53578;758123;196482
2021-03-02;TOS;10600;3796;6804;7039;3447;114;0;ITI;ITI1;9;Toscana;43.76923077;11.25588885;989;174;1163;17665;18828;363;1058;134643;4699;158170;2763855;1463071
2021-03-02;PUG;16439;6112;10327;14875;1311;253;0;ITF;ITF4;16;Puglia;41.12559576;16.86736689;1269;163;1432;31679;33111;149;1021;111599;3992;148702;1571274;870531
2021-03-02;ABR;3966;1675;2291;3263;686;17;0;ITF;ITF1;13;Abruzzo;42.35122196;13.39843823;633;81;714;12397;13111;-133;199;39844;1709;54664;1012623;511603
2021-03-02;MOL;675;388;287;508;159;8;0;ITF;ITF2;14;Molise;41.55774754;14.65916051;95;17;112;1626;1738;-8;63;8460;349;10547;161549;146158
2021-03-02;VDA;340;166;174;291;3;46;0;ITC;ITC2;2;Valle d'Aosta / Vallée d'Aoste;45.73750286;7.320149366;10;2;12;162;174;30;33;7465;415;8054;77627;44232
2021-03-02;EMR;12666;4276;8390;10521;2088;57;0;ITH;ITH5;8;Emilia-Romagna;44.49436681;11.341720800000001;2476;239;2715;43132;45847;1569;2040;208757;10610;265214;3904900;1513475
2021-03-02;UMB;3648;1346;2302;3638;8;2;0;ITI;ITI2;10;Umbria;43.10675841;12.38824698;421;78;499;7716;8215;-113;230;35219;1037;44471;808622;313463
2021-03-02;BAS;814;390;424;669;140;5;0;ITF;ITF5;17;Basilicata;40.63947052;15.80514834;92;9;101;4083;4184;90;147;11298;375;15857;253755;148507
2021-03-03;ABR;4641;1900;2741;3716;906;19;0;ITF;ITF1;13;Abruzzo;42.35122196;13.39843823;634;85;719;12336;13055;-56;246;40135;1720;54910;1018678;513827
2021-03-03;PAB;1181;395;786;1162;13;6;0;ITH;ITH1;4;Provincia Autonoma Bolzano / Bozen;46.49933453;11.35662422;218;33;251;6451;6702;-82;226;46071;1031;53804;765274;196914
2021-03-03;VDA;258;119;139;182;71;5;0;ITC;ITC2;2;Valle d'Aosta / Vallée d'Aoste;45.73750286;7.320149366;14;2;16;152;168;-6;3;7474;415;8057;77765;44274
2021-03-03;VEN;12102;4648;7454;8389;3502;211;0;ITH;ITH3;5;Veneto;45.43490485;12.33845213;840;128;968;24796;25764;540;1272;301095;9891;336750;5129954;1409434
2021-03-03;PIE;12393;4872;7521;11377;821;195;0;ITC;ITC1;1;Piemonte;45.0732745;7.680687483;2140;181;2321;15610;17931;598;1537;224093;9411;251435;2631888;1276314
2021-03-03;PAT;1672;628;1044;1115;520;37;0;ITH;ITH2;4;Provincia Autonoma Trento;46.06893511;11.12123097;191;42;233;3435;3668;-29;220;29458;1209;34335;614605;171470
2021-03-03;EMR;15901;5270;10631;13362;2486;53;0;ITH;ITH5;8;Emilia-Romagna;44.49436681;11.341720800000001;2528;251;2779;43919;46698;851;2456;210282;10650;267630;3945715;1520827
2021-03-03;BAS;1816;848;968;1223;565;28;0;ITF;ITF5;17;Basilicata;40.63947052;15.80514834;101;10;111;4136;4247;63;124;11359;375;15981;255137;149289
2021-03-03;FVG;3658;1643;2015;2351;1277;30;0;ITH;ITH4;6;Friuli-Venezia Giulia;45.6494354;13.76813649;386;62;448;10107;10555;349;693;64735;2866;78156;1370182;488423
2021-03-03;UMB;4433;1772;2661;3719;711;3;0;ITI;ITI2;10;Umbria;43.10675841;12.38824698;436;77;513;7628;8141;-74;212;35492;1050;44683;813081;313787
2021-03-03;SIC;14592;6553;8039;11383;3077;132;0;ITG;ITG1;19;Sicilia;38.11569725;13.362356699999998;696;117;813;24316;25129;-600;539;124825;4187;154141;2513610;1144611
2021-03-03;LAZ;17942;7907;10035;13338;4323;281;0;ITI;ITI4;12;Lazio;41.89277044;12.48366722;1828;237;2065;33724;35789;-6;1520;196216;5975;237980;4207454;2886524
2021-03-03;PUG;16836;6829;10007;14741;1940;155;0;ITF;ITF4;16;Puglia;41.12559576;16.86736689;1280;168;1448;32220;33668;557;1261;112274;4021;149963;1582701;875257
2021-03-03;SAR;4142;2294;1848;2748;1307;87;0;ITG;ITG2;20;Sardegna;39.21531192;9.110616306;192;20;212;12494;12706;-33;101;27528;1173;41407;783633;537630
2021-03-03;LOM;27033;11533;15500;19491;7319;223;0;ITC;ITC4;3;Lombardia;45.46679409;9.190347404;4545;506;5051;64285;69336;1646;4590;515714;28518;613568;6767863;3151288
2021-03-03;CAM;13925;5496;8429;7065;6632;228;0;ITF;ITF3;15;Campania;40.83956555;14.25084984;1356;137;1493;79759;81252;1967;2635;188570;4374;274196;2991864;2070744
2021-03-03;CAL;5128;2800;2328;4024;1090;14;0;ITF;ITF6;18;Calabria;38.90597598;16.59440194;201;20;221;6038;6259;-6;230;31407;697;38363;590389;557211
2021-03-03;LIG;4587;1850;2737;3446;1031;110;0;ITC;ITC3;7;Liguria;44.41149315;8.9326992;526;53;579;4919;5498;71;368;69835;3659;78992;1053405;447907
2021-03-03;MAR;6699;3075;3624;5715;885;99;0;ITI;ITI3;11;Marche;43.61675973;13.5188753;561;84;645;9267;9912;140;759;57279;2286;69477;851158;518930
2021-03-03;MOL;678;320;358;589;83;6;0;ITF;ITF2;14;Molise;41.55774754;14.65916051;95;17;112;1664;1776;38;144;8564;351;10691;162671;147198
2021-03-03;TOS;18231;6536;11695;14494;3609;128;0;ITI;ITI1;9;Toscana;43.76923077;11.25588885;1021;171;1192;18067;19259;431;1163;135347;4727;159333;2788768;1476328
2021-03-04;EMR;16464;5352;11112;13347;3025;92;0;ITH;ITH5;8;Emilia-Romagna;44.49436681;11.341720800000001;2600;259;2859;45269;48128;1430;2545;211352;10675;270155;3983946;1529215
2021-03-04;FVG;3466;1601;1865;2774;663;29;0;ITH;ITH4;6;Friuli-Venezia Giulia;45.6494354;13.76813649;392;63;455;10485;10940;385;643;64983;2876;78799;1379290;491899
2021-03-04;LAZ;19518;8768;10750;14198;5036;284;0;ITI;ITI4;12;Lazio;41.89277044;12.48366722;1860;241;2101;33942;36043;254;1702;197642;5997;239682;4241179;2906083
2021-03-04;CAL;5497;3197;2300;4677;800;20;0;ITF;ITF6;18;Calabria;38.90597598;16.59440194;202;21;223;6131;6354;95;226;31535;700;38589;593053;559627
2021-03-04;UMB;4486;1856;2630;3644;827;15;0;ITI;ITI2;10;Umbria;43.10675841;12.38824698;445;79;524;7474;7998;-143;79;35708;1056;44762;814378;313923
2021-03-04;SIC;15260;6710;8550;11009;4122;129;0;ITG;ITG1;19;Sicilia;38.11569725;13.362356699999998;676;118;794;23751;24545;-584;560;125955;4201;154701;2540447;1149114
2021-03-04;PAT;2392;808;1584;1559;790;43;0;ITH;ITH2;4;Provincia Autonoma Trento;46.06893511;11.12123097;182;47;229;3524;3753;85;357;29728;1211;34692;618666;172150
2021-03-04;PIE;14761;5949;8812;11585;2952;224;0;ITC;ITC1;1;Piemonte;45.0732745;7.680687483;2171;188;2359;16798;19157;1226;2167;225008;9437;253602;2649872;1281529
2021-03-04;SAR;4394;2314;2080;3068;1260;66;0;ITG;ITG2;20;Sardegna;39.21531192;9.110616306;193;23;216;12485;12701;-5;81;27610;1177;41488;786233;539386
2021-03-04;CAM;14709;5395;9314;8521;5897;291;0;ITF;ITF3;15;Campania;40.83956555;14.25084984;1357;140;1497;81461;82958;1706;2780;189604;4414;276976;3015852;2087073
2021-03-04;TOS;17896;6979;10917;14657;3079;160;0;ITI;ITI1;9;Toscana;43.76923077;11.25588885;1029;173;1202;18501;19703;444;1239;136119;4750;160572;2812512;1489353
2021-03-04;PAB;1723;1011;712;1455;229;39;0;ITH;ITH1;4;Provincia Autonoma Bolzano / Bozen;46.49933453;11.35662422;218;31;249;6477;6726;24;121;46160;1039;53925;778466;197105
2021-03-04;LIG;4743;2119;2624;3840;848;55;0;ITC;ITC3;7;Liguria;44.41149315;8.9326992;535;55;590;5095;5685;187;414;70055;3666;79406;1060675;450754
2021-03-04;MAR;6539;2894;3645;5080;1395;64;0;ITI;ITI3;11;Marche;43.61675973;13.5188753;580;87;667;9503;10170;258;919;57931;2295;70396;857713;522867
2021-03-04;VEN;12990;4890;8100;9118;3479;393;0;ITH;ITH3;5;Veneto;45.43490485;12.33845213;866;131;997;25604;26601;837;1487;301725;9911;338237;5170985;1413578
2021-03-04;MOL;860;423;437;517;325;18;0;ITF;ITF2;14;Molise;41.55774754;14.65916051;98;19;117;1617;1734;-42;41;8646;352;10732;162905;147422
2021-03-04;LOM;29379;12138;17241;20066;9089;224;0;ITC;ITC4;3;Lombardia;45.46679409;9.190347404;4735;532;5267;67127;72394;3058;5174;517771;28577;618742;6821426;3167660
2021-03-04;PUG;15405;6118;9287;13727;1441;237;0;ITF;ITF4;16;Puglia;41.12559576;16.86736689;1287;162;1449;32357;33806;138;1438;113542;4053;151401;1592759;879867
2021-03-04;ABR;5942;2359;3583;4972;928;42;0;ITF;ITF1;13;Abruzzo;42.35122196;13.39843823;638;82;720;12320;13040;-15;573;40708;1731;55479;1027262;516369
2021-03-04;VDA;291;139;152;38;251;2;0;ITC;ITC2;2;Valle d'Aosta / Vallée d'Aoste;45.73750286;7.320149366;13;2;15;148;163;-5;6;7485;415;8063;78036;44361
2021-03-04;BAS;1915;912;1003;1077;809;29;0;ITF;ITF5;17;Basilicata;40.63947052;15.80514834;97;10;107;4080;4187;-60;122;11540;376;16103;256325;149988
2021-03-05;PUG;17752;7202;10550;15205;2319;228;0;ITF;ITF4;16;Puglia;41.12559576;16.86736689;1282;161;1443;32807;34250;444;1418;114497;4072;152819;1603289;885085
2021-03-05;MOL;1235;659;576;1011;209;15;0;ITF;ITF2;14;Molise;41.55774754;14.65916051;94;19;113;1571;1684;-50;18;8712;354;10750;163421;147903
2021-03-05;PAB;1843;627;1216;1386;443;14;0;ITH;ITH1;4;Provincia Autonoma Bolzano / Bozen;46.49933453;11.35662422;208;31;239;6653;6892;166;236;46226;1043;54161;799724;197340
2021-03-05;MAR;6225;2873;3352;4689;1469;67;0;ITI;ITI3;11;Marche;43.61675973;13.5188753;593;92;685;9518;10203;33;1027;58913;2307;71423;864775;527545
2021-03-05;BAS;1886;870;1016;1105;764;17;0;ITF;ITF5;17;Basilicata;40.63947052;15.80514834;95;12;107;3769;3876;-311;164;12015;376;16267;258034;150971
2021-03-05;ABR;5346;1958;3388;4589;697;60;0;ITF;ITF1;13;Abruzzo;42.35122196;13.39843823;651;85;736;12343;13079;39;552;41194;1758;56031;1035556;518758
2021-03-05;EMR;17923;5865;12058;14293;3505;125;0;ITH;ITH5;8;Emilia-Romagna;44.49436681;11.341720800000001;2663;266;2929;47385;50314;2186;3246;212341;10721;273376;4026645;1537286
2021-03-05;LOM;29013;11976;17037;20253;8452;308;0;ITC;ITC4;3;Lombardia;45.46679409;9.190347404;4804;543;5347;70781;76128;3734;5210;519186;28638;623952;6878580;3183943
2021-03-05;SAR;5238;2624;2614;2823;2372;43;0;ITG;ITG2;20;Sardegna;39.21531192;9.110616306;192;25;217;12469;12686;-15;89;27712;1179;41577;789675;541830
2021-03-05;VDA;277;125;152;53;223;1;0;ITC;ITC2;2;Valle d'Aosta / Vallée d'Aoste;45.73750286;7.320149366;12;2;14;152;166;3;9;7491;415;8072;78370;44525
2021-03-05;UMB;4625;1403;3222;3951;659;15;0;ITI;ITI2;10;Umbria;43.10675841;12.38824698;446;78;524;7575;8099;101;289;35890;1062;45051;820894;314564
2021-03-05;SIC;15789;6852;8937;11394;4244;151;0;ITG;ITG1;19;Sicilia;38.11569725;13.362356699999998;670;120;790;21888;22678;-1867;519;128329;4213;155220;2563608;1153443
2021-03-05;FVG;3838;1546;2292;2735;1080;23;0;ITH;ITH4;6;Friuli-Venezia Giulia;45.6494354;13.76813649;396;64;460;10933;11393;453;823;65341;2888;79622;1389420;495953
